Country,State/Province,City,Business Name,Phone,Address,Contact Name,Qty of 7ft Tables,Qty of 8ft Tables,Qty of 9ft Tables,Latitude,Longitude,Geocode Success
USA,PA,Prospect Park,Marty Magee's,610-583-9880,"1110 Lincoln Avenue Prospect Park, PA 19076",,,,,39.8875518,-75.3101278,TRUE
USA,PA,Prospect Park,Pub On The Pike,610-583-7070 - Location,"910 Chester Pike Prospect Park, PA 19076",,,,,39.8809151,-75.30867,TRUE
USA,PA,Ridgway,Young's Family Billiards,814-335-0145 (Cell),"Young's253 East Main Street Ridgway, PA 15853",,5,,1,41.4218482,-78.7234664,TRUE
USA,PA,Ridley Park,Burgundy Lounge,610-636-4158,"25 East Hinckley Ave. Ridley Park, PA 19078",,,,,39.8795684,-75.322929,TRUE
USA,PA,Rochester,Uncl'Chuck's,724-775-0210,"149 Brighton Ave. Rochester, PA 15074",,,,,40.7007798,-80.2819358,TRUE
USA,PA,Rochester,Rochester Hotel,412-400-6556,"218 West Washington Rochester, PA 15074",,,,,40.7011656,-80.2839833,TRUE
USA,PA,Roslyn,VFW Roslyn,215-576-9349,"1140 Easton Road Roslyn, PA 19001",,,,,40.1227299,-75.1329742,TRUE
USA,PA,Schuylkill Haven,North Ward Social Club,570-385-1368,"521 Dock Street Schuylkill Haven, PA 17972",,,,,40.6371074,-76.1760644,TRUE
USA,PA,Scranton,Clarkys Billiards,570-650-2564,"850 Providence Rd Scranton, PA 18508",,,,,41.4202754,-75.6649472,TRUE
USA,PA,Sharon,Blackies Billiards,724-346-3101,"118 Vine Ave. Sharon, PA 16146",,,,,41.2348437,-80.5072692,TRUE
USA,PA,Sharon,The Rec Room,,"376 Fisher Hill St. Sharon, PA 16146",,5,,,41.245581,-80.50252,TRUE
USA,PA,Shillington,Ron's Pool Tables,610-775-0118,"1500 Ridge Avenue Shillington, PA 19607",,,,,40.3163453,-75.9568245,TRUE
USA,PA,Slickville,American Legion #18,(724) 468-9974,"2958 Route 819 Slickville, PA 15684",,,,,40.454818,-79.518766,TRUE
USA,PA,Tiwn Rocks,Malcotti's Tavern,814-248-0597,"1069 Station Road Twinrocks, PA 15960",,,,,40.5012426,-78.8647312,TRUE
USA,PA,Trumbauersville,Trumbauersville Better Social Club,215-896-8800,"2000 Oak Drive Trumbauersville, PA 18970",,,,,40.4118432,-75.384073,TRUE
USA,PA,Tunkhannock,The Blogg Pub and Grill,570-836-7000,"32 East Tioga Street Tunkhannock, PA 18657",,,,,41.5383562,-75.9471632,TRUE
USA,PA,Turtle Creek,Pinky's Billiard Parlor,412-823-9670,"953 Airbrake Ave. Turtle Creek, PA 15145",,,,,40.4039627,-79.8239704,TRUE
USA,PA,Twin Rocks,The Break Room Bar And Grill,412-559-7310 Cell,"966 Station Rd. Twin Rocks, PA 15960",,,,,40.4979316,-78.8662416,TRUE
USA,PA,Uniontown,Anytime Billiards,(724) 323-3132,"225 Pittsburgh St. Uniontown, PA 15401",,,,,39.9090362,-79.7278501,TRUE
USA,PA,Wampum,Polish White Eagles,724-535-4322,"438 Oswald Street Wampum, PA 16157",,,,,40.8901225,-80.3254451,TRUE
USA,PA,Wayneburg,Rohanna's Golf Course,724-998-1137 (Adam),"1005 Rolling Meadows Waynesburg, PA 15370",,,,,39.8890938,-80.1153341,TRUE
USA,PA,Waynesboro,Break Away Sports Lounge,717-762-6465,"810 S Potomac St. Waynesboro, PA 17268",,6,,,39.7456826,-77.590194,TRUE
USA,PA,Waynesboro,Adolini's Family Billiards,717-655-2278,"800 S. Potomac St. Waynesboro, PA 17268",,14,,2,39.7459108,-77.5901045,TRUE
USA,PA,Waynesboro,The Park Tavern,717-762-2981 (Lisa),"132 East 5th Street Waynesboro, PA 17268",,,,,39.7473615,-77.5807924,TRUE
USA,PA,West Chester,The Billiard Club,610-692-5893,"539 East Gay Street West Chester, PA 19380",,,,,39.964828,-75.5978706,TRUE
USA,RI,Cranston,LA Bailey's,401-489-0421,"1458 Park Ave. Cranston, RI 02920",,,,,41.7826504,-71.4634671,TRUE
USA,RI,East Providence,The Huddle Bar and Grille,401-383-1443 (location),"478 Waterman Ave. East Providence, RI 02914",,,,,41.8176275,-71.3601005,TRUE
USA,RI,Johnston,Rum'Em Racks Billiards,401-537-7941,"928 Plainfield St. Johnston, RI 02919",,11,,,41.8053892,-71.4651391,TRUE
USA,SC,Aiken,Rack & Grill III,803-226-0256,"522 York St. NE Aiken, SC 29801",Michael Newsome,12,,12,33.5680912,-81.7126246,TRUE
USA,SC,Bluffton,Tavern 46,843-815-2327,"16 Kitties Landing Road Bluffton, SC 29910",Wesley Thompson,,,,32.2531619,-80.8542983,TRUE
USA,SC,Charleston,Player's Place Billiards,843-556-4991,"1934 Ashley River Rd. Charleston, SC 29407",,,,,32.8074975,-80.0227726,TRUE
USA,SC,Chesnee,Break and Run LLC,828-320-8745,"404 S. Alabama Ave Chesnee, SC 29323",,12,,2,35.144169,-81.8607683,TRUE
USA,SC,Columbia,Fast Freddies,803.794.4518,"275 Meeting St. W. Columbia, SC 29169",,,,,33.994191,-81.05498,TRUE
USA,SC,Columbia,Overtime Bar & Grill,803-728-0555,"1840 Bluff Road Columbia, SC",,7,,2,33.9639421,-80.9989684,TRUE
USA,SC,Duncan,Players Amusements LLC,912-690-2520,"259 Silver Hawk Dr. Duncan, SC 29334",,,,,34.8932176,-82.1114906,TRUE
USA,SC,Easley,On The Rail Billiards,864-671-6062,"465 East Main St. Easley, SC 29640",,4,,,34.8319822,-82.5954324,TRUE
USA,SC,Easley,Rainbow Billiards,864-855-3714,"119 W. Main St. Easley, SC 29640",,,,,34.8297139,-82.6044002,TRUE
USA,SC,Florence,Beyond Therapy,843-992-7355,"2209 Second Loop Florence, SC 29501",,6,,1,34.1743433,-79.8057506,TRUE
USA,SC,Greenville,Coliseum on Haywood,864-689-2267,"528 Haywood Rd. Greenville, SC 29607",,7,,2,34.8457426,-82.3401591,TRUE
USA,SC,Greenville,Just One More,864-292-1502,"2714 Wade Hampton Boulevard Greenville, SC 29615",,,,,34.8988614,-82.3378398,TRUE
USA,SC,Greenville,World Cup Billiards,864-884-7900,"6119 Whitehorse Road #4 Greenville, SC 29611",,,,,34.8516029,-82.4553395,TRUE
USA,SC,Greenwood,Sports Break,864-993-0991 (Cell),"114 Cross Creek Connector Greenwood, SC 29649",,,,,34.2079152,-82.177609,TRUE
USA,SC,Greer,Sunrise Saloon & Grill,864-641-5384,"135 Turner Hill Road Greer, SC 29651",,,,,34.9406283,-82.1807474,TRUE
USA,SC,Hartsville,Pool Time,843-621-3466,"118 East Carolina Avenue Hartsville, SC 29550",Carlos,7,,2,34.3747741,-80.0725563,TRUE
USA,SC,Hilton Head Island,Cheap Seats Tavern,843-689-2202,"55 Mathews Drive Unit 130 Hilton Head Island, SC 29926",,4,,,32.2123432,-80.7027459,TRUE
USA,SC,Inman,Legend's Billiards,864-708-3535,"10451 Asheville Hwy. Inman, SC 29349",,,,,35.0332018,-82.0596438,TRUE
USA,SC,Ladson,Charleston Billiards,843-553-9595,"113 College Park Rd. Suite J Ladson, SC 29456",,,,,32.9916643,-80.1012608,TRUE
USA,SC,Ladson,Two Keys Tavern,843-797-7884,"650 College Park Road Unit B Ladson, SC 29456",,,,,33.0146395,-80.0882265,TRUE
USA,SC,Lexington,Grady's Place,803-957-7665,"850C S Lake Drive Lexington, SC 29072",,,,,33.9639346,-81.2334422,TRUE
USA,SC,Myrtle Beach,Ron Jon's Burgers,843-236-2225,"3218 Waccamaw Blvd. Myrtle Beach, SC 29579",,7,,,33.7191736,-78.9269679,TRUE
USA,SC,Myrtle Beach,Dave And Busters,843-457-3902 - Preston,"1322 Celebrity Cir. Myrtle Beach, SC 29577",,,,,33.7183104,-78.880769,TRUE
USA,SC,Myrtle Beach,Longbeard's Bar & Grill,843-903-2905,"5040 Carolina Forest Boulevard Myrtle Beach, SC 29579",,,,,33.7531574,-78.8619295,TRUE
USA,SC,Myrtle Beach,Shore Thing Billiards,843-267-8868,"942 Lake Arrowhead Road Myrtle Beach, SC 29572",,10,,1,33.7776412,-78.7909392,TRUE
USA,SC,Orangeburg,Ace's Corner Pocket,(803) 682-2062,"3897 North Rd. Orangeburg, SC 29118",,,,,33.5417227,-80.9103825,TRUE
USA,SC,Ridgeland,Tailgators Bar and Grille,678-221-6981,"1108C Argent Blvd. Ridgeland, SC 29936",,,,,32.3134945,-80.9628001,TRUE
USA,SC,Rockhill,Breakers Sports Bar,704-421-2048,"120 N. Anderson Rd. Rockhill, SC 29730",,,,,34.9412103,-80.9974325,TRUE
USA,SC,Seneca,The Beer Station,864-444-8393 (Cell),"115 Bountyland Road Suite D Seneca, SC 29672",,,,,34.7066341,-82.9911034,TRUE
USA,SC,Spartanburg,Cue Time Sports Bar,864-621-3335 (Cell),"8607 Fairforest Road Spartanburg, SC 29303",,,,,34.9803426,-81.9988928,TRUE
USA,SC,Spartanburg,Steakhorse Restaurant & Billiards,864-586-1527,"2600 E Main St. Suites A & B Spartanburg, SC 29307",,12,,4,34.9795304,-81.8719898,TRUE
USA,SC,Spartenburg,Red's Grill,864-909-0372,"2245 Haynes St. Spartenburg, SC 29301",,,,,34.9553725,-82.0039681,TRUE
USA,SC,Summerville,"57 Limited, LLC",(843) 225-3584,"205 Grandview Drive Summerville, SC 29483",,,,,33.0269514,-80.1632233,TRUE
USA,SC,Summerville,Two Keys Public House,843-797-7884,"205-G Grandview Drive Summerville, SC 29483",,,,,33.0269482,-80.1633248,TRUE
USA,SC,Sumter,Ravens Nest,803-565-5239,"885 Ravenwood Dr. Sumter, SC 29154",,,,,33.8963159,-80.4401816,TRUE
USA,SC,Sumter,Strokers Billiards,803-464-1758 (Cell),"1084 Broad Street Sumter, SC 29150",,,,,33.9503906,-80.3770434,TRUE
USA,SD,Rapid City,Breakroom Billiards,605-484-6300,"3520 Powderhorn Circle Rapid City, SD 57702",Dave Jones,,,,44.051212,-103.298216,TRUE
USA,TN,Clarksville,Hoo-Ligans Sports Bar,931-645-2364,"915 Providence Clarksville, TN 37042",,,,,36.5516318,-87.3905693,TRUE
USA,TN,Andersonville,The Speakeasy Lounge,865-705-2322,"111 East Lane Andersonville, TN 37705",Devin Hays,,,,36.1892272,-84.0867017,TRUE
USA,TN,Ardmore,Valley Tavern,931-427-9913,"24230 Pleasant Hill Road Ardmore, TN 38449",,4,,,35.0091013,-86.885633,TRUE
USA,TN,Chattanooga,Rob's Restaurant & Lounge,423-875-6164,"5308 Dayton Blvd. Chattanooga, TN 37415",,3,,,35.1470592,-85.2732779,TRUE
USA,TN,Chattanooga,Chattanooga Billiard Club,423.499.3883,"110 Jordon Drive Chattanooga, TN 37421",,,,,35.0469529,-85.1629053,TRUE
USA,TN,Chattanooga,Hair of the Dog Pub,423-265-4615,"334 Market St. Chattanooga, TN 37402",,1,,,35.0525124,-85.3093265,TRUE
USA,TN,Chattanooga,The Honest Pint,423-468-4192,"35 Patten Pkwy. Chattanooga, TN 37402",,,,,35.0461194,-85.3066324,TRUE
USA,TN,Chattanooga,Diamond Billiard Club,423-432-6582,"3600 Hixson Pike Suite 118 Chattanooga, TN 37415",,,,,35.1067977,-85.2711394,TRUE
USA,TN,Chattanooga,Rob's Restaurant & Lounge,423-875-6164,"5308 Dayton Blvd. Chattanooga, TN 37415",,,,,35.1470592,-85.2732779,TRUE
USA,TN,Clarksville,Classic Cue & Billards,931-552-1353,"647 N Riverside Dr. Clarksville, TN 37040",,,,,36.5365269,-87.3672363,TRUE
USA,TN,Cleveland,CBC - Cleveland Legacy Billiards Players Sports Bar,423-499-3883,"110 Jordan Dr. Chattanooga, TN 37421",,,,,35.0469529,-85.1629053,TRUE
USA,TN,Collierville,Legacy Billiards,901-854-1502,"851 Progress Road Collierville, TN 38017",,,,,35.021707,-89.650017,TRUE
USA,TN,Cookeville,Players Sports Bar,931-854-1121,"115 North Cedar Avenue Cookeville, TN 38501",,,,,36.1659307,-85.5073683,TRUE
USA,TN,Crossville,Crossville Family Billiards,931-484-4494,"166 Lantana Rd. Crosssville, TN 38555",,,,,35.9442794,-85.027069,TRUE
USA,TN,Goodlettsville,Jones Pool Tables,615-260-5717,"1010 Creekside Drive Goodlettsville, TN 37072",,,,,36.356746,-86.711148,TRUE
USA,TN,Hixson,Sweet Melissa's Billiards,423-779-8411 Doug,"1966 Northpoint Blvd. #126 Hixson, TN 37343",,16,,2,35.1364,-85.2420296,TRUE
USA,TN,Jamestown,Jamestown Family Billiards,931-287-8960,"210 S. Main Street Jamestown, TN 38556",,,,,36.4263508,-84.9318761,TRUE
USA,TN,Kingsport,Breaking Tradition Billiards,904-710-6305,"235 East Market Street Kingsport, TN 37660",,,,,36.5452383,-82.5593007,TRUE
USA,TN,Knoxville,Billiards and Brews,865-621-3727,"8705 Unicorn Dr. Suite #110 Knoxville, TN 37923",,,,,35.9204334,-84.0754813,TRUE
USA,TN,Knoxville,Alibaba's,(865) 323-6768,"8111 Gleason Knoxville, TN 37919",,,,,35.9188668,-84.0493711,TRUE
USA,TN,Knoxville,Billiards & Brews,865-357-1356,"8705 Unicorn Dr. Ste. 110 Knoxville, TN 37923",,10,,4,35.9204334,-84.0754813,TRUE
USA,TN,Knoxville,Knoxville Billiard Poolhall,865-579-9142,"3920 Chapman Hwy. Knoxville, TN 37920",,,,,35.9390302,-83.9077991,TRUE
USA,TN,Knoxville,Peyton's Place,865-299-5424,"5210 Schubert Rd. Suite C NW Knoxville, TN 37912",,12,,2,36.0072677,-83.9753982,TRUE
USA,TN,Knoxville,Knoxville Billiards,865-579-9142,"3920 Chapman Hwy Knoxville, TN 37920",,,,,35.9390302,-83.9077991,TRUE
USA,TN,Knoxville,Roosters,865-300-9738,"7585 North Shore Dr. Knoxville, TN 37919",,,,,35.9044214,-84.0201503,TRUE
USA,TN,Lebanon,Jimmy's Bar and Grill,615-547-9724,"1310 Sparta Pike Lebanon, TN 37090",,,,,36.1816235,-86.2644472,TRUE
USA,TN,Lebanon,Lebanon Senior Citizens Center,615-449-4600,"670 Coles Ferry Pike Lebanon, TN 37087",,,,,36.2182653,-86.2979189,TRUE
USA,TN,Madison,JOB Billiards,615-868-4270,"900 Gallatin Pike South Madison, TN 37115",,27,,3,36.2533688,-86.7175083,TRUE
USA,TN,Maryville,Brackins Blues Club,865-566-3386,"112 E. Broadway Ave Maryville, TN 37804",,,,,35.7561735,-83.9707263,TRUE
USA,TN,Maryville,Maryville Billiards,865-984-0083,"2022 W Broadway Ave. Maryville, TN 37801",,,,,35.7256086,-83.999493,TRUE
USA,TN,Memphis,High Pockets,901-761-1583,"5099 Old Summer Road Memphis, TN 38122",,4,1,1,35.1495895,-89.8907854,TRUE
USA,TN,Memphis,The Rack,901-647-2472,"3622 Lamar Avenue Memphis, TN 38118",,,,,35.0662105,-89.9418773,TRUE
USA,TN,Morristown,Ledford's Barber Shop & Billiards,423-307-8327,"408 North Liberty Hill Road Morristown, TN 37814",,,,,36.2236585,-83.2766732,TRUE
USA,TN,Mountain City,Corner Pocket,423-727-9791,"137 Pedro Shoun Ln. Mountain City, TN 37683",,,,,36.452422,-81.880154,TRUE
USA,TN,Murfreesboro,MJ's Pool Hall,615-546-5117,"1253 NW broad St. Murfreesboro, TN 37129",,,,,35.86245,-86.4089621,TRUE
USA,TN,Sevierville,TN Billiards,865-332-6425,"2002 Winfield Dunn Pkwy. Sevierville, TN 37876",,,,,35.924915,-83.5829047,TRUE
USA,TN,Trenton,City Limits Bar & Grill,731-414-3329,"10 Milan Hwy. Trenton, TN 38382",,,,,35.9799496,-88.9253528,TRUE
USA,TN,Westmoreland,Sugar Grove Tavern,615-644-7847,"2239 Fairfield Road Westmoreland, TN 37186",,,,,36.6311592,-86.2663769,TRUE
USA,TN,Soddy-Daisy,Charlie's Restaurant and Lounge East,"423-718-0257
","8504 Dayton Pike Soddy-Daisy, TN 37379",,,,,35.2196214,-85.223924,TRUE
USA,TX,Alvin,CK's Deep Pockets,713-854-1452,"1204 FM 1462 Road Alvin, TX 77511",,,,,29.4023662,-95.248123,TRUE
USA,TX,Amarillo,Rounders Club,806-352-3317,"2801 Virginia Circle Amarillo, TX 79109",,,,,35.1870584,-101.8680922,TRUE
USA,TX,Amarillo,Throwbacks Sports Bar,806-418-4482,"7150 Bell St. Amarillo, TX 79109",,,,,35.1322348,-101.9024984,TRUE
USA,TX,Amarillo,Slim's Pool Palace,806-352-6257,"2514 S Georgia St. Amarillo, TX 79109",,10,,1,35.1869346,-101.867066,TRUE
USA,TX,Angleton,Damifino's,979-308-4223,"116 E Mulberry Angleton, TX 77515",,8,,2,29.1642412,-95.4310643,TRUE
USA,TX,Arlington,Rusty's,817-468-9191,"3151 S Cooper St. Arlington, TX 76015",,16,,5,32.6932443,-97.1264737,TRUE
USA,TX,Austin,Click's - South Austin,512-448-4945,"2121 E Oltorf St. #14 Austin, TX 78741",,,9,,30.23,-97.7327778,TRUE
USA,TX,Austin,Austin Billiards,(512) 454-2146,"13945 Hwy 183 N Suite C-84 Austin, TX 78717",,,,,30.4710081,-97.7943555,TRUE
USA,TX,Austin,Betsy's Billiards,512-773-7499,"1901 West William Cannon Suite 147 Austin, TX 78745",,,26,,30.2015311,-97.8066635,TRUE
USA,TX,Azle,Opentable Sports Grill,817-897-3139,"112 South East Parkway Azle, TX 76020",,8,,,32.8909644,-97.5411834,TRUE
USA,TX,Baytown,River Queen Saloon,281-420-1830,"4712 1/2 N Highway 146 Baytown, TX 77520",,,,,29.7673658,-94.9181983,TRUE
USA,TX,Baytown,Tiki Hutt Bar and Grill,281-420-6999,"1307 South Hwy 146 Baytown, TX 77520",,,,,29.6487182,-95.0304473,TRUE
USA,TX,Big Spring,Pick Pocket Billiards Inc.,432-557-8099 John,"102 East 3rd. Big Spring, TX 79720",,,,,32.2523005,-101.4763988,TRUE
USA,TX,Brenham,Smitty's Billiards Bar & Grill,979-251-7665,"100 W Main St. Brenham, TX 77833",,,,,30.1674982,-96.3983707,TRUE
USA,TX,Canton,Jeffro's,903-502-5250,"29616 Hwy. 64 Canton, TX 75103",,10,,,31.9685988,-99.9018131,TRUE
USA,TX,Cedar Park,Topspin,(512)-694-5826 (Cell),"1851 S. Lakeline Blvd. #106 Cedar Park, TX 78613",,,,,30.4805134,-97.829699,TRUE
USA,TX,Corpus Christi,Paradise Billiards LLC,361-774-7401,"8210 Seashore Dr. Corpus Christi, TX 78412",,,,,27.6906355,-97.3172085,TRUE
USA,TX,Crosby,Outlaw Ray's,346-321-8251,"14039 FM 2100 Suite C Crosby, TX 77532",,,,,29.892183,-95.0648132,TRUE
USA,TX,Dallas,The Hideaway,972-661-5221,"14902 Preston Road Suite 924 Dallas, TX 75254",,,8,,32.9519685,-96.8023315,TRUE
USA,TX,Dallas,Click's Billiards Corporate,214-521-7001,"3100 Monticello Suite 350 Dallas, TX 75205",,,,,32.8274407,-96.785905,TRUE
USA,TX,Dayton,Rooster's Bar,832-656-5850,"8040 Highway 321 Dayton, TX 77535",,5,,,30.1140813,-94.9244438,TRUE
USA,TX,El Paso,Pizxa Zone,915-303-8666,"12311 Montana Ave El Paso, TX",,8,,2,31.8094799,-106.2575352,TRUE
USA,TX,Farmer's Branch,Universal Billiards,972-247-3001,"13450 Stemmons Freeway Suite #400 Farmers Branch, TX 75234",,,,,32.9276847,-96.9001846,TRUE
USA,TX,Fort Worth,Fox & Hound English Pub & Grill,817-423-3600,"6051 SW Loop 820 Ste. 322 Fort Worth, TX 76132",,,,9,32.6814697,-97.4157872,TRUE
USA,TX,Fort Worth,Flips Patio Grill,817-847-4424,"6613 Fossil Bluff Fort Worth, TX 76137",,6,,,32.8617883,-97.3114736,TRUE
USA,TX,Fort Worth,Rusty's,817-244-3294,"7703 Camp Bowie West Blvd. Fort Worth, TX 76116",,,,,32.7214905,-97.4482347,TRUE
USA,TX,Fort Worth,Dino's Live,817-222-2608,"2707 Race Street Fort Worth, TX 76111",,,,,32.7733931,-97.3072341,TRUE
USA,TX,Fort Worth,Fort Worth Billiards,817-377-1004,"3970 W Vickery Blvd Fort Worth, TX 76107",,,,,32.728616,-97.3752495,TRUE
USA,TX,Frisco,Snookered,954-632-3611,"9550 Dallas Parkway Frisco, TX 75034",,12,,2,33.1572717,-96.8392455,TRUE
USA,TX,Harker Heights,Jackpot Saloon,254-953-7412,"704 Edwards Dr. Harker Heights, TX 76548",,3,,,31.0831498,-97.6485382,TRUE
USA,TX,Harker Heights,Shadow Lounge,254-913-0777,"601 East Veterans Memorial Blvd Harker Heights, TX 76548",,,,,31.0870489,-97.6535157,TRUE
USA,TX,Harker Heights,Stix II,254-699-8280,"560 E Veterans Memorial Blvd. Harker Heights, TX 76548",,4,,,31.0863258,-97.65426,TRUE
USA,TX,Harlingen,The Rockin Cue,(956) 669-0808,"2020 S. Expressesy 83 Harlingen, TX",,20,,1,26.1846342,-97.7189272,TRUE
USA,TX,Houston,Bar Sports,832-968-4467,"14440 Hempstead Rd. Houston, TX 77040",,,,,29.858953,-95.5388437,TRUE
USA,TX,Houston,Bogie's East,281-869-4290,"3040 Farm to Market 1960 Rd E #101 Houston, TX 77073",,,,,30.0191025,-95.3801646,TRUE
USA,TX,Houston,Bogie's West,832-912-4432,"9638 Jones Rd. Houston, TX 77065",,,,,29.9137552,-95.5840251,TRUE
USA,TX,Houston,Coaches Sports Bar & Grill,713-466-7773,"17460 NW Fwy. Houston, TX 77040",,,,,29.8915044,-95.5833079,TRUE
USA,TX,Houston,Fast Eddie's,713-614-0099,"3711 Briar Park Suite #300 Houston, TX 77042",,,,,29.72387,-95.5478651,TRUE
USA,TX,Houston,Billy Ray's,281-457-6713,"16402 Wallisville Road Houston, TX 77049",,,,,29.8167408,-95.1403971,TRUE
USA,TX,Houston,Q Ball Snooker Pool Hookah Bar,713-498-8813,"6921 S. Texas 6 Houston, TX 77083",,,,,29.7019605,-95.6421599,TRUE
USA,TX,Houston,R House,(832) 206-9033,"12637 Fm 529 Road, Houston, TX 77041",,17,,3,29.8790487,-95.6008732,TRUE
USA,TX,Houston,Craft Republic 65036,281-589-2122,"11470 Westheimer Rd. Houston, TX 77077",,,,,29.737168,-95.5792046,TRUE
USA,TX,Houston,Rice University,713-870-0927,"PO Box 1892 Houston, TX 77251-1892",,,,,29.7,-95.54,TRUE
USA,TX,Huffman,Tin Cup Sports Bar,832-572-1923,"24501 FM 2100 Road Suite A Huffman, TX 77336",,,,,30.0285765,-95.0887533,TRUE
USA,TX,Humble,Coaches Sports Bar & Grill,281-852-6996,"5304 FM 1960 Rd. E Humble, TX 77346",,2,,,29.9987095,-95.1961963,TRUE
USA,TX,Hurst,Wounded Duck,817-952-3322,"750 E Pipeline Rd. Hurst, TX 76053",,6,,,32.8228482,-97.1576449,TRUE
USA,TX,Hutto,On the Ball Billiards,512-657-5919 (Cell),"105 Tradesmen Drive Suite C Hutto, TX 78634",,,,,30.5384257,-97.5864353,TRUE
USA,TX,Keller,Legends Sports Bar,817-879-7444,"5970 Park Vista Cir. #100 Keller, TX 76244",,,,,32.9096384,-97.2571701,TRUE
USA,TX,Kilgore,The Broken Stool Corner Pocket,903-986-3838,"1011 Kilgore Plz. Kilgore, TX 75662",,,,,32.3905686,-94.8689601,TRUE
USA,TX,Killeen,Corner Pocket Billiards,(254)833-5233,"202 East Veteran's Memorial Blvd Suite A Killeen, TX 76541",,,,,31.1171194,-97.7277959,TRUE
USA,TX,Laredo,Legends Billiards,903-985-8499,"3420 Springfield Ave. Laredo, TX 78040",,,,,27.5276087,-99.492916,TRUE
USA,TX,League City,Corner Pocket,254-338-8468,"201 South Gulf Freeway League City, TX 77573",,,,,29.5017976,-95.1142917,TRUE
USA,TX,Lewisville,Stixx and Stones Billiards,(469)702-2208,"2302 TX-121 Suite 160, Lewisville, TX 75067",,,,,33.0134667,-96.9925148,TRUE
USA,TX,Lindale,C & C Breakroom,903-570-0156,"21080 Interstate 20 W Lindale, TX 75771",,,,,32.4843994,-95.5216883,TRUE
USA,TX,Little Elm,Draft House Bar & Grill,972-987-4737,"2700 E Eldorado Pkwy. Ste. 250 Little Elm, TX 75068",,,,4,33.1758354,-96.8886364,TRUE
USA,TX,Longview,Herb & Dee's Break Room,903-230-0830,"1408 W Marshall Ave. Longview, TX 75604",,,,,32.5036499,-94.7695226,TRUE
USA,TX,Longview,The Lodge Sports Bar and Grill,903-746-7319,"501 North Spur 63 Suite A1 Longview, TX 75601",,,,,32.5058912,-94.749867,TRUE
USA,TX,Lubbock,King Louie's Sports Lounge,806-535-6110,"7604 Milwaukee Ave. Lubbock, TX 79424",,14,,,33.5254633,-101.9580775,TRUE
USA,TX,Lufkin,Aces Full,(936) 707-5530,"4003 South Medford Drive Suite 200 Lufkin, Tx 75901",,,,,31.3129302,-94.7172481,TRUE
USA,TX,Mabank,Lakeside Cafe,972-670-8440 (Cell),"623 South Gun Barrel Lane Suite A Mabank, TX 75156",,,,,32.3175675,-96.1126539,TRUE
USA,TX,Malakoff,Ghost Billiards,903-275-6302,"P.O. Box 101 Malakoff, TX 75148",,,,,32.1695965,-96.0124678,TRUE
USA,TX,Manor,Ramos Restaurant,512-644-2116,"116 West Parsons Street Manor, TX 78653",,,,,30.3409154,-97.5584581,TRUE
USA,TX,Midlothian,Oasis Bar & Grill,972-900-0600 (cell),"4720 Ruby Avenue Midlothian, TX 76065",,3,,,32.5338472,-96.9776674,TRUE
USA,TX,Mineral Wells,Richard's Place,940-452-3989,"1916 SE 15th Ave. Mineral Wells, TX 76067",,,,,32.7941797,-98.0994073,TRUE
USA,TX,Mineral Wells,Mickey's Pub,940-859-1862,"2201 E Hubbard St Mineral Wells, TX 76067",,,,,32.8094936,-98.0955262,TRUE
USA,TX,Nacogdoches,The Vapor Shop,936-215-9825,"1017 E Main St. Nacogdoches, TX 75961",,,,,31.6005821,-94.6461677,TRUE
USA,TX,New Braunfels,Bob's Billiards,210-323-6854,"118 Trade Center Dr. New Braunfels, TX 78130",,,,,29.6883494,-98.1091323,TRUE
USA,TX,Odessa,Tres Amigos Cantina,806-662-4507 Cell,"518 South Grant Avenue Odessa, TX 79761",,,,,31.8406363,-102.364398,TRUE
USA,TX,Odessa,The Golden Cue,806-662-4507 Cell,"1400 North Grant Avenue Odessa, TX 79761",,,,,31.8567507,-102.3752232,TRUE
USA,TX,Odessa,Playmakers Sports Bar,432-307-2198,"2318 Andrews Hwy Odessa, TX 79761",,,,,31.8660942,-102.3794217,TRUE
USA,TX,Orange,Brick And Barley,409-781-0236,"2614 Lutcher Dr. Orange, TX 77632",,,,,30.1225582,-93.7593013,TRUE
USA,TX,Palacios,Omar's Bar & Grill,"806-662-4507 Cell


361-920-8158","814 Henderson Palacios, TX 77465",,,,,28.7141619,-96.2214604,TRUE
USA,TX,Pflugerville,Austins Park & Pizza,512-570-9600  Ext. 111,"16231 N IH 35 Pflugerville, TX 78660",,,,,30.4630543,-97.6662167,TRUE
USA,TX,Pilot Point,Ballistick Billiards,469-369-7665,"100 S. Levy Street Pilot Point, TX 76258",,,,,33.3966103,-96.9497457,TRUE
USA,TX,Port Arthur,Diamond Sports Bar,409-999-6006,"1250 FM 365 Port Arthur, TX 77640",,10,,,29.931964,-94.005926,TRUE
USA,TX,Princeton,Pro Billiards Service,214-734-0183 (Cell),"3884 FM 3364 Princeton, TX 75407",,,,,33.1158441,-96.4848375,TRUE
USA,TX,Richardson,The BIlliard Den,972-792-7665,"580 W Arapaho Rd. Ste. 136 Richardson, TX 75080",,,,,32.9639377,-96.7371058,TRUE
USA,TX,Round Rock,Skinny Bob's Billiards,512-902-4279(Kim),"300 Hesters Crossing Road #A1 Round Rock, TX 78681",,,,,30.4879027,-97.6801887,TRUE
